elapsed_days,departure_time_unix,arrival_time_unix,duration_in_seconds,total_distance,duration_hours,duration_minutes,departure_year,departure_month,departure_day,departure_hour,departure_minute,departure_second,departure_timezone,arrival_year,arrival_month,arrival_day,arrival_hour,arrival_minute,arrival_second,arrival_timezone,flight_id
0,1660679400,1660698300,18900,2225,5,49,2022,8,16,12,50,0,7.0,2022,8,16,21,5,0,4.0,22775
0,1660662600,1660673700,11100,1104,6,32,2022,8,16,11,10,0,4.0,2022,8,16,14,15,0,4.0,22776
0,1660737240,1660743900,6660,545,2,33,2022,8,17,7,54,0,4.0,2022,8,17,9,45,0,4.0,22777
0,1660719060,1660730400,11340,1346,4,20,2022,8,17,0,51,0,6.0,2022,8,17,6,0,0,4.0,22778
0,1660751400,1660760100,8700,872,3,8,2022,8,17,8,50,0,7.0,2022,8,17,13,15,0,5.0,22779
0,1660742100,1660747260,5160,370,1,51,2022,8,17,6,15,0,7.0,2022,8,17,7,41,0,7.0,22780
0,1660734000,1660741200,7200,667,2,37,2022,8,17,7,0,0,4.0,2022,8,17,9,0,0,4.0,22781
0,1660830360,1660840500,10140,1211,6,18,2022,8,18,7,46,0,6.0,2022,8,18,12,35,0,4.0,22782
0,1660851900,1660856520,4620,241,1,36,2022,8,18,12,45,0,7.0,2022,8,18,14,2,0,7.0,22783
0,1660862100,1660879860,17760,2225,6,9,2022,8,18,15,35,0,7.0,2022,8,18,23,31,0,4.0,22784
0,1660851600,1660862940,11340,1104,3,9,2022,8,18,15,40,0,4.0,2022,8,18,18,49,0,4.0,22785
0,1660864680,1660870800,6120,434,3,49,2022,8,18,19,18,0,4.0,2022,8,18,21,0,0,4.0,22786
0,1660906800,1660915800,9000,728,3,25,2022,8,19,7,0,0,4.0,2022,8,19,9,30,0,4.0,22787
0,1660935360,1660944000,8640,920,2,41,2022,8,19,13,56,0,5.0,2022,8,19,17,20,0,4.0,22788
0,1660945800,1660951980,6180,512,1,55,2022,8,19,17,50,0,4.0,2022,8,19,19,33,0,4.0,22789
0,1660928760,1660948020,19260,2295,5,21,2022,8,19,13,6,0,4.0,2022,8,19,15,27,0,7.0,22790
0,1660914000,1660918200,4200,326,3,28,2022,8,19,6,0,0,7.0,2022,8,19,7,10,0,7.0,22791
0,1660941240,1660948680,7440,652,6,9,2022,8,19,13,34,0,7.0,2022,8,19,15,38,0,7.0,22792
1,1660977960,1660993620,15660,1847,5,57,2022,8,19,23,46,0,7.0,2022,8,20,6,7,0,5.0,22793
1,1661002200,1661009640,7440,720,2,50,2022,8,20,8,30,0,5.0,2022,8,20,11,34,0,4.0,22794
0,1661016840,1661023260,6420,464,3,1,2022,8,20,13,34,0,4.0,2022,8,20,15,21,0,4.0,22795
0,1661031000,1661035680,4680,199,2,12,2022,8,20,17,30,0,4.0,2022,8,20,18,48,0,4.0,22796
0,1661027220,1661034540,7320,676,2,41,2022,8,20,14,27,0,6.0,2022,8,20,16,29,0,6.0,22797
1,1661121720,1661133900,12180,1260,9,13,2022,8,21,18,42,0,4.0,2022,8,21,22,5,0,4.0,22798
0,1661197440,1661206860,9420,954,3,57,2022,8,22,13,44,0,6.0,2022,8,22,15,21,0,7.0,22799
0,1661168100,1661184300,16200,1763,6,48,2022,8,22,7,35,0,4.0,2022,8,22,10,5,0,6.0,22800
0,1661193000,1661202660,9660,720,3,18,2022,8,22,14,30,0,4.0,2022,8,22,16,11,0,5.0,22801
0,1661207100,1661216460,9360,903,3,12,2022,8,22,17,25,0,5.0,2022,8,22,19,1,0,6.0,22802
0,1661190720,1661196300,5580,327,3,51,2022,8,22,13,52,0,4.0,2022,8,22,15,25,0,4.0,22803
0,1661166600,1661172960,6360,594,4,23,2022,8,22,6,10,0,5.0,2022,8,22,8,56,0,4.0,22804
0,1661153100,1661166000,12900,1586,4,58,2022,8,22,0,25,0,7.0,2022,8,22,6,0,0,5.0,22805
0,1661176200,1661189460,13260,1503,5,7,2022,8,22,8,50,0,5.0,2022,8,22,13,31,0,4.0,22806
0,1661248800,1661255820,7020,652,2,11,2022,8,23,6,0,0,4.0,2022,8,23,7,57,0,4.0,22807
1,1661312700,1661316420,3720,183,2,41,2022,8,23,22,45,0,5.0,2022,8,23,23,47,0,5.0,22808
0,1661248800,1661254920,6120,541,2,19,2022,8,23,6,0,0,4.0,2022,8,23,7,42,0,4.0,22809
0,1661262780,1661278200,15420,1897,5,50,2022,8,23,9,53,0,4.0,2022,8,23,11,10,0,7.0,22810
1,1661305500,1661310720,5220,339,1,59,2022,8,23,18,45,0,7.0,2022,8,23,20,12,0,7.0,22811
1,1661320200,1661340360,20160,2516,7,41,2022,8,23,22,50,0,7.0,2022,8,24,7,26,0,4.0,22812
0,1661256780,1661265240,8460,672,2,21,2022,8,23,8,13,0,4.0,2022,8,23,9,34,0,5.0,22813
0,1661335200,1661341080,5880,280,1,57,2022,8,24,6,0,0,4.0,2022,8,24,7,38,0,4.0,22814
0,1661345400,1661361180,15780,1567,5,15,2022,8,24,8,50,0,4.0,2022,8,24,11,13,0,6.0,22815
1,1661383320,1661397840,14520,1763,9,4,2022,8,24,17,22,0,6.0,2022,8,24,23,24,0,4.0,22816
0,1661363340,1661370120,6780,545,1,53,2022,8,24,13,49,0,4.0,2022,8,24,15,42,0,4.0,22817
0,1661380200,1661386440,6240,505,2,12,2022,8,24,18,30,0,4.0,2022,8,24,20,14,0,4.0,22818
0,1661368920,1661376420,7500,652,2,39,2022,8,24,15,22,0,4.0,2022,8,24,17,27,0,4.0,22819
1,1661516340,1661528700,12360,1361,7,59,2022,8,26,7,19,0,5.0,2022,8,26,8,45,0,7.0,22820
1,1661482380,1661489940,7560,693,4,52,2022,8,25,22,53,0,4.0,2022,8,25,23,59,0,5.0,22821
0,1661458200,1661479500,21300,2426,9,24,2022,8,25,16,10,0,4.0,2022,8,25,19,5,0,7.0,22822
0,1661432400,1661437200,4800,221,2,1,2022,8,25,9,0,0,4.0,2022,8,25,10,20,0,4.0,22823
0,1661452200,1661468400,16200,1943,6,2,2022,8,25,11,30,0,7.0,2022,8,25,19,0,0,4.0,22824
0,1661527200,1661534940,7740,770,3,38,2022,8,26,9,20,0,6.0,2022,8,26,12,29,0,5.0,22825
0,1661543100,1661547060,3960,183,1,52,2022,8,26,14,45,0,5.0,2022,8,26,15,51,0,5.0,22826
0,1661561100,1661569260,8160,728,2,57,2022,8,26,20,45,0,4.0,2022,8,26,23,1,0,4.0,22827
0,1661548740,1661556300,7560,545,2,44,2022,8,26,17,19,0,4.0,2022,8,26,19,25,0,4.0,22828
1,1661599920,1661606340,6420,505,2,16,2022,8,27,7,32,0,4.0,2022,8,27,9,19,0,4.0,22829
1,1661576760,1661593500,16740,2121,5,56,2022,8,26,22,6,0,7.0,2022,8,27,5,45,0,4.0,22830
0,1661515440,1661526000,10560,1104,2,56,2022,8,26,8,4,0,4.0,2022,8,26,11,0,0,4.0,22831
0,1661624400,1661631540,7140,592,3,17,2022,8,27,13,20,0,5.0,2022,8,27,16,19,0,4.0,22832
0,1661601600,1661612460,10860,862,5,1,2022,8,27,8,0,0,4.0,2022,8,27,10,1,0,5.0,22833
1,1661698200,1661708520,10320,1016,5,12,2022,8,28,10,50,0,4.0,2022,8,28,13,42,0,4.0,22834
1,1661666340,1661679240,12900,1567,6,30,2022,8,27,23,59,0,6.0,2022,8,28,5,34,0,4.0,22835
1,1661682600,1661689920,7320,594,5,56,2022,8,28,6,30,0,4.0,2022,8,28,7,32,0,5.0,22836
1,1661653620,1661658720,5100,221,4,8,2022,8,27,22,27,0,4.0,2022,8,27,23,52,0,4.0,22837
0,1661801940,1661810760,8820,848,3,35,2022,8,29,13,39,0,6.0,2022,8,29,15,6,0,7.0,22838
0,1661786100,1661804880,18780,2295,5,13,2022,8,29,8,15,0,7.0,2022,8,29,16,28,0,4.0,22839
0,1661776800,1661788860,12060,1192,3,21,2022,8,29,8,40,0,4.0,2022,8,29,11,1,0,5.0,22840
0,1661799300,1661807880,8580,720,5,29,2022,8,29,13,55,0,5.0,2022,8,29,17,18,0,4.0,22841
0,1661895000,1661901120,6120,406,2,26,2022,8,30,17,30,0,4.0,2022,8,30,19,12,0,4.0,22842
0,1661903760,1661911440,7680,725,3,52,2022,8,30,18,56,0,5.0,2022,8,30,22,4,0,4.0,22843
0,1661884800,1661891760,6960,650,3,31,2022,8,30,12,40,0,6.0,2022,8,30,15,36,0,5.0,22844
0,1661852100,1661862300,10200,995,2,50,2022,8,30,5,35,0,4.0,2022,8,30,7,25,0,5.0,22845
0,1661888340,1661899740,11400,1152,4,7,2022,8,30,15,39,0,4.0,2022,8,30,17,49,0,5.0,22846
1,1661922600,1661940780,18180,2292,6,7,2022,8,30,22,10,0,7.0,2022,8,31,6,13,0,4.0,22847
1,1661985180,1661993940,8760,728,3,25,2022,8,31,18,33,0,4.0,2022,8,31,20,59,0,4.0,22848
1,1662000240,1662007020,6780,505,2,38,2022,8,31,22,44,0,4.0,2022,9,1,0,37,0,4.0,22849
1,1662033300,1662044640,11340,1104,4,9,2022,9,1,7,55,0,4.0,2022,9,1,11,4,0,4.0,22850
1,1662011820,1662025380,13560,1621,4,57,2022,8,31,23,57,0,6.0,2022,9,1,5,43,0,4.0,22851
0,1662001800,1662006360,4560,326,1,24,2022,8,31,20,10,0,7.0,2022,8,31,21,26,0,7.0,22852
0,1661979540,1661998980,19440,2139,6,2,2022,8,31,16,59,0,4.0,2022,8,31,19,23,0,7.0,22853
0,1661954400,1661966400,12000,1192,3,20,2022,8,31,10,0,0,4.0,2022,8,31,12,20,0,5.0,22854
0,1661956200,1661962500,6300,449,3,33,2022,8,31,10,30,0,4.0,2022,8,31,12,15,0,4.0,22855
0,1662070800,1662074940,4140,228,2,0,2022,9,1,18,20,0,4.0,2022,9,1,19,29,0,4.0,22856
0,1662053100,1662061500,8400,728,4,3,2022,9,1,13,25,0,4.0,2022,9,1,15,45,0,4.0,22857
1,1662075120,1662087420,12300,1445,8,26,2022,9,1,17,32,0,6.0,2022,9,1,22,57,0,4.0,22858
0,1662042600,1662050100,7500,720,2,22,2022,9,1,9,30,0,5.0,2022,9,1,12,35,0,4.0,22859
0,1662031740,1662040320,8580,672,2,43,2022,9,1,7,29,0,4.0,2022,9,1,8,52,0,5.0,22860
0,1662120000,1662134760,14760,1556,4,6,2022,9,2,8,0,0,4.0,2022,9,2,11,6,0,5.0,22861
0,1662175800,1662182280,6480,550,2,27,2022,9,2,20,30,0,7.0,2022,9,2,22,18,0,7.0,22862
0,1662160500,1662169980,9480,983,3,35,2022,9,2,17,15,0,6.0,2022,9,2,18,53,0,7.0,22863
0,1662154260,1662163800,9540,954,2,39,2022,9,2,14,31,0,7.0,2022,9,2,18,10,0,6.0,22864
0,1662236100,1662241860,5760,449,2,4,2022,9,3,16,15,0,4.0,2022,9,3,17,51,0,4.0,22865
0,1662245460,1662251820,6360,280,2,17,2022,9,3,18,51,0,4.0,2022,9,3,20,37,0,4.0,22866
0,1662243180,1662250320,7140,604,3,34,2022,9,3,18,13,0,4.0,2022,9,3,20,12,0,4.0,22867
0,1662247800,1662257940,10140,1016,2,49,2022,9,3,19,30,0,4.0,2022,9,3,22,19,0,4.0,22868
0,1662342300,1662347340,5040,185,3,21,2022,9,4,21,45,0,4.0,2022,9,4,23,9,0,4.0,22869
0,1662325800,1662339240,13440,1468,3,44,2022,9,4,16,10,0,5.0,2022,9,4,17,54,0,7.0,22870
1,1662345960,1662352380,6420,449,4,33,2022,9,4,22,46,0,4.0,2022,9,5,0,33,0,4.0,22871
1,1662317400,1662324660,7260,545,5,9,2022,9,4,14,50,0,4.0,2022,9,4,16,51,0,4.0,22872
0,1662313500,1662325140,11640,1104,4,16,2022,9,4,13,45,0,4.0,2022,9,4,16,59,0,4.0,22873
0,1662330600,1662335880,5280,185,1,56,2022,9,4,18,30,0,4.0,2022,9,4,19,58,0,4.0,22874
0,1662298500,1662306600,8100,725,3,24,2022,9,4,9,35,0,4.0,2022,9,4,10,50,0,5.0,22875
0,1662283800,1662290760,6960,667,2,55,2022,9,4,5,30,0,4.0,2022,9,4,7,26,0,4.0,22876
1,1662462900,1662471420,8520,762,7,12,2022,9,6,7,15,0,4.0,2022,9,6,9,37,0,4.0,22877
0,1662361140,1662371220,10080,1142,3,53,2022,9,5,0,59,0,6.0,2022,9,5,5,47,0,4.0,22878
0,1662377280,1662382800,5520,447,2,7,2022,9,5,7,28,0,4.0,2022,9,5,9,0,0,4.0,22879
0,1662510600,1662519060,8460,762,2,21,2022,9,6,20,30,0,4.0,2022,9,6,22,51,0,4.0,22880
0,1662471900,1662488340,16440,1771,8,32,2022,9,6,9,45,0,4.0,2022,9,6,11,19,0,7.0,22881
0,1662509100,1662516540,7440,652,3,51,2022,9,6,17,5,0,7.0,2022,9,6,19,9,0,7.0,22882
0,1662472200,1662483120,10920,1104,3,2,2022,9,6,9,50,0,4.0,2022,9,6,12,52,0,4.0,22883
0,1662461520,1662469080,7560,667,2,39,2022,9,6,6,52,0,4.0,2022,9,6,8,58,0,4.0,22884
0,1662570000,1662579120,9120,762,2,55,2022,9,7,13,0,0,4.0,2022,9,7,15,32,0,4.0,22885
1,1662616200,1662629400,13200,1621,5,44,2022,9,7,23,50,0,6.0,2022,9,8,5,30,0,4.0,22886
0,1662567300,1662578040,10740,1207,3,52,2022,9,7,10,15,0,6.0,2022,9,7,15,14,0,4.0,22887
0,1662566400,1662575880,9480,762,4,27,2022,9,7,12,0,0,4.0,2022,9,7,14,38,0,4.0,22888
0,1662587700,1662595320,7620,667,3,34,2022,9,7,17,55,0,4.0,2022,9,7,20,2,0,4.0,22889
0,1662642900,1662649620,6720,545,1,52,2022,9,8,9,15,0,4.0,2022,9,8,11,7,0,4.0,22890
0,1662662700,1662669840,7140,545,1,59,2022,9,8,14,45,0,4.0,2022,9,8,16,44,0,4.0,22891
0,1662645600,1662653400,7800,672,3,55,2022,9,8,7,0,0,7.0,2022,9,8,9,10,0,7.0,22892
0,1662674400,1662690000,15600,1985,6,12,2022,9,8,15,0,0,7.0,2022,9,8,22,20,0,4.0,22893
0,1662732000,1662739800,7800,672,4,56,2022,9,9,7,0,0,7.0,2022,9,9,9,10,0,7.0,22894
0,1662767940,1662782160,14220,1723,8,59,2022,9,9,16,59,0,7.0,2022,9,9,22,56,0,5.0,22895
0,1662865920,1662870180,4260,233,2,18,2022,9,10,22,12,0,5.0,2022,9,10,23,23,0,5.0,22896
0,1662811500,1662821700,10200,1177,3,23,2022,9,10,7,5,0,5.0,2022,9,10,10,55,0,4.0,22897
0,1662825540,1662835080,9540,923,3,9,2022,9,10,11,59,0,4.0,2022,9,10,14,38,0,4.0,22898
0,1662813000,1662827340,14340,1380,3,59,2022,9,10,8,30,0,4.0,2022,9,10,11,29,0,5.0,22899
0,1662811200,1662820740,9540,720,3,10,2022,9,10,8,0,0,4.0,2022,9,10,9,39,0,5.0,22900
0,1662824940,1662836280,11340,1192,3,47,2022,9,10,10,49,0,5.0,2022,9,10,14,58,0,4.0,22901
0,1662811200,1662825060,13860,1509,5,38,2022,9,10,7,0,0,5.0,2022,9,10,8,51,0,7.0,22902
0,1662921360,1662927900,6540,541,2,18,2022,9,11,14,36,0,4.0,2022,9,11,16,25,0,4.0,22903
0,1662919680,1662927600,7920,762,5,26,2022,9,11,14,8,0,4.0,2022,9,11,16,20,0,4.0,22904
1,1662952800,1662957900,5100,339,1,34,2022,9,11,20,20,0,7.0,2022,9,11,21,45,0,7.0,22905
0,1662993000,1663017240,24240,2698,6,44,2022,9,12,10,30,0,4.0,2022,9,12,14,14,0,7.0,22906
0,1663009980,1663021020,11040,1153,5,11,2022,9,12,15,13,0,4.0,2022,9,12,18,17,0,4.0,22907
0,1662986100,1662995700,9600,995,4,30,2022,9,12,7,35,0,5.0,2022,9,12,11,15,0,4.0,22908
0,1662991680,1662998880,7200,667,2,37,2022,9,12,10,8,0,4.0,2022,9,12,12,8,0,4.0,22909
0,1663017300,1663024620,7320,545,2,2,2022,9,12,17,15,0,4.0,2022,9,12,19,17,0,4.0,22910
0,1662991200,1662999000,7800,672,3,55,2022,9,12,7,0,0,7.0,2022,9,12,9,10,0,7.0,22911
1,1663048800,1663065120,16320,2066,6,33,2022,9,12,23,0,0,7.0,2022,9,13,6,32,0,4.0,22912
1,1663033020,1663038900,5880,424,2,21,2022,9,12,18,37,0,7.0,2022,9,12,20,15,0,7.0,22913
0,1663082100,1663093140,11040,1104,4,14,2022,9,13,11,15,0,4.0,2022,9,13,14,19,0,4.0,22914
0,1663119900,1663127580,7680,725,2,8,2022,9,13,20,45,0,5.0,2022,9,13,23,53,0,4.0,22915
1,1663137300,1663149960,12660,1534,4,39,2022,9,13,23,35,0,7.0,2022,9,14,5,6,0,5.0,22916
0,1663086360,1663096800,10440,1153,3,22,2022,9,13,12,26,0,4.0,2022,9,13,15,20,0,4.0,22917
0,1663100400,1663111620,11220,1142,3,38,2022,9,13,16,20,0,4.0,2022,9,13,17,27,0,6.0,22918
0,1663087500,1663104300,16800,1723,6,20,2022,9,13,11,45,0,5.0,2022,9,13,14,25,0,7.0,22919
0,1663168500,1663177740,9240,947,2,34,2022,9,14,11,15,0,4.0,2022,9,14,13,49,0,4.0,22920
0,1663168200,1663171140,2940,84,1,19,2022,9,14,11,10,0,4.0,2022,9,14,11,59,0,4.0,22921
0,1663176000,1663189320,13320,1556,4,24,2022,9,14,12,20,0,5.0,2022,9,14,17,2,0,4.0,22922
0,1663158540,1663164720,6180,443,2,5,2022,9,14,8,29,0,4.0,2022,9,14,10,12,0,4.0,22923
0,1663171200,1663180680,9480,762,2,38,2022,9,14,12,0,0,4.0,2022,9,14,14,38,0,4.0,22924
0,1663270500,1663284300,13800,1602,4,43,2022,9,15,14,35,0,5.0,2022,9,15,19,25,0,4.0,22925
0,1663289400,1663294380,4980,339,2,17,2022,9,15,17,50,0,7.0,2022,9,15,19,13,0,7.0,22926
0,1663284000,1663293480,9480,1017,6,33,2022,9,15,16,20,0,7.0,2022,9,15,19,58,0,6.0,22927
0,1663250400,1663258200,7800,672,5,24,2022,9,15,7,0,0,7.0,2022,9,15,9,10,0,7.0,22928
1,1663289400,1663304760,15360,1943,5,18,2022,9,15,17,50,0,7.0,2022,9,16,1,6,0,4.0,22929
1,1663382400,1663388400,6000,541,1,58,2022,9,16,22,40,0,4.0,2022,9,17,0,20,0,4.0,22930
0,1663366680,1663374000,7320,652,3,51,2022,9,16,18,18,0,4.0,2022,9,16,20,20,0,4.0,22931
0,1663313100,1663326720,13620,1586,4,28,2022,9,16,0,25,0,7.0,2022,9,16,6,12,0,5.0,22932
0,1663412640,1663419060,6420,545,3,25,2022,9,17,7,4,0,4.0,2022,9,17,8,51,0,4.0,22933
0,1663443060,1663454400,11340,1142,3,9,2022,9,17,15,31,0,4.0,2022,9,17,16,40,0,6.0,22934
0,1663411680,1663419240,7560,667,5,1,2022,9,17,6,48,0,4.0,2022,9,17,8,54,0,4.0,22935
0,1663521600,1663534920,13320,1556,5,7,2022,9,18,12,20,0,5.0,2022,9,18,17,2,0,4.0,22936
1,1663566180,1663571340,5160,364,1,45,2022,9,18,22,43,0,7.0,2022,9,19,0,9,0,7.0,22937
0,1663523400,1663533960,10560,1104,4,47,2022,9,18,13,50,0,4.0,2022,9,18,16,46,0,4.0,22938
0,1663588800,1663596780,7980,725,2,13,2022,9,19,7,0,0,5.0,2022,9,19,10,13,0,4.0,22939
0,1663637100,1663648080,10980,1238,5,19,2022,9,19,18,25,0,7.0,2022,9,19,23,28,0,5.0,22940
0,1663619100,1663624740,5640,339,2,43,2022,9,19,13,25,0,7.0,2022,9,19,14,59,0,7.0,22941
0,1663657560,1663671480,13920,1716,5,38,2022,9,20,1,6,0,6.0,2022,9,20,6,58,0,4.0,22942
0,1663706100,1663710120,4020,183,1,35,2022,9,20,15,35,0,5.0,2022,9,20,16,42,0,5.0,22943
0,1663688400,1663699560,11160,1236,4,26,2022,9,20,8,40,0,7.0,2022,9,20,13,46,0,5.0,22944
0,1663800600,1663811940,11340,1207,3,9,2022,9,21,18,50,0,4.0,2022,9,21,19,59,0,6.0,22945
0,1663775760,1663783800,8040,728,5,12,2022,9,21,11,56,0,4.0,2022,9,21,14,10,0,4.0,22946
0,1663806600,1663811400,4800,185,1,20,2022,9,21,20,30,0,4.0,2022,9,21,21,50,0,4.0,22947
0,1663787760,1663792620,4860,257,1,48,2022,9,21,15,16,0,4.0,2022,9,21,16,37,0,4.0,22948
0,1663781400,1663789200,7800,679,3,4,2022,9,21,10,30,0,7.0,2022,9,21,12,40,0,7.0,22949
0,1663800300,1663819140,18840,2489,7,24,2022,9,21,15,45,0,7.0,2022,9,21,23,59,0,4.0,22950
0,1663889100,1663901520,12420,1104,5,2,2022,9,22,19,25,0,4.0,2022,9,22,22,52,0,4.0,22951
0,1663874280,1663879080,4800,233,2,11,2022,9,22,14,18,0,5.0,2022,9,22,15,38,0,5.0,22952
0,1663889280,1663900440,11160,1203,5,4,2022,9,22,18,28,0,5.0,2022,9,22,22,34,0,4.0,22953
0,1663866000,1663875120,9120,762,2,32,2022,9,22,13,0,0,4.0,2022,9,22,15,32,0,4.0,22954
0,1658880300,1658886300,6000,380,3,11,2022,7,26,18,5,0,6.0,2022,7,26,19,45,0,6.0,22955
0,1658856780,1658865600,8820,848,2,27,2022,7,26,10,33,0,7.0,2022,7,26,14,0,0,6.0,22956
0,1658831400,1658846460,15060,1621,5,7,2022,7,26,6,30,0,4.0,2022,7,26,8,41,0,6.0,22957
0,1658857740,1658867580,9840,923,4,49,2022,7,26,13,49,0,4.0,2022,7,26,16,33,0,4.0,22958
0,1658838660,1658845200,6540,594,3,12,2022,7,26,7,31,0,5.0,2022,7,26,10,20,0,4.0,22959
1,1658886900,1658901780,14880,1847,4,8,2022,7,26,18,55,0,7.0,2022,7,27,1,3,0,5.0,22960
0,1658962860,1658968320,5460,327,2,21,2022,7,27,19,1,0,4.0,2022,7,27,20,32,0,4.0,22961
0,1658942880,1658953740,10860,1177,4,42,2022,7,27,12,28,0,5.0,2022,7,27,16,29,0,4.0,22962
0,1658945520,1658953680,8160,762,2,36,2022,7,27,14,12,0,4.0,2022,7,27,16,28,0,4.0,22963
1,1658989620,1659002400,12780,1534,4,51,2022,7,27,23,27,0,7.0,2022,7,28,5,0,0,5.0,22964
0,1658930340,1658939580,9240,923,4,2,2022,7,27,9,59,0,4.0,2022,7,27,12,33,0,4.0,22965
0,1659015000,1659021600,6600,541,2,30,2022,7,28,9,30,0,4.0,2022,7,28,11,20,0,4.0,22966
0,1659062220,1659069540,7320,592,4,1,2022,7,28,22,37,0,4.0,2022,7,28,23,39,0,5.0,22967
0,1659045600,1659050280,4680,221,2,24,2022,7,28,18,0,0,4.0,2022,7,28,19,18,0,4.0,22968
0,1659115200,1659123660,8460,728,4,33,2022,7,29,13,20,0,4.0,2022,7,29,15,41,0,4.0,22969
0,1659137100,1659142980,5880,505,3,9,2022,7,29,19,25,0,4.0,2022,7,29,21,3,0,4.0,22970
1,1659160740,1659173820,13080,1621,6,46,2022,7,29,23,59,0,6.0,2022,7,30,5,37,0,4.0,22971
1,1659195000,1659206460,11460,1104,5,55,2022,7,30,11,30,0,4.0,2022,7,30,14,41,0,4.0,22972
0,1659137100,1659142980,5880,505,2,9,2022,7,29,19,25,0,4.0,2022,7,29,21,3,0,4.0,22973
0,1659111900,1659129600,17700,2121,6,28,2022,7,29,9,25,0,7.0,2022,7,29,17,20,0,4.0,22974
0,1659119640,1659130140,10500,1104,4,24,2022,7,29,14,34,0,4.0,2022,7,29,17,29,0,4.0,22975
0,1659219000,1659226080,7080,693,2,35,2022,7,30,16,10,0,6.0,2022,7,30,19,8,0,5.0,22976
0,1659233100,1659247920,14820,1586,5,26,2022,7,30,21,5,0,5.0,2022,7,30,23,12,0,7.0,22977
0,1659180600,1659195300,14700,1621,4,5,2022,7,30,7,30,0,4.0,2022,7,30,9,35,0,6.0,22978
0,1659201540,1659212400,10860,1192,3,1,2022,7,30,12,19,0,5.0,2022,7,30,16,20,0,4.0,22979
0,1659318300,1659326100,7800,725,2,10,2022,7,31,20,45,0,5.0,2022,7,31,23,55,0,4.0,22980
1,1659419100,1659434760,15660,1943,6,14,2022,8,1,22,45,0,7.0,2022,8,2,6,6,0,4.0,22981
0,1659374940,1659387960,13020,1586,5,50,2022,8,1,10,29,0,7.0,2022,8,1,16,6,0,5.0,22982
0,1659445200,1659466680,21480,2458,7,16,2022,8,2,9,0,0,4.0,2022,8,2,11,58,0,7.0,22983
0,1659478080,1659487020,8940,848,4,46,2022,8,2,16,8,0,6.0,2022,8,2,17,37,0,7.0,22984
0,1659444300,1659456600,12300,1383,5,50,2022,8,2,5,45,0,7.0,2022,8,2,11,10,0,5.0,22985
0,1659468480,1659472920,4440,233,2,6,2022,8,2,14,28,0,5.0,2022,8,2,15,42,0,5.0,22986
0,1659482700,1659491700,9000,862,5,13,2022,8,2,18,25,0,5.0,2022,8,2,21,55,0,4.0,22987
0,1659526560,1659530040,3480,130,2,5,2022,8,3,7,36,0,4.0,2022,8,3,8,34,0,4.0,22988
0,1659540000,1659545040,5040,339,3,2,2022,8,3,11,20,0,4.0,2022,8,3,12,44,0,4.0,22989
0,1659569580,1659576840,7260,720,3,8,2022,8,3,18,33,0,5.0,2022,8,3,21,34,0,4.0,22990
1,1659546000,1659555300,9300,720,6,24,2022,8,3,13,0,0,4.0,2022,8,3,14,35,0,5.0,22991
1,1659579960,1659587280,7320,672,5,3,2022,8,3,21,26,0,5.0,2022,8,4,0,28,0,4.0,22992
0,1659530700,1659543300,12600,1251,4,12,2022,8,3,7,45,0,5.0,2022,8,3,10,15,0,6.0,22993
0,1659547200,1659554100,6900,590,2,18,2022,8,3,11,20,0,6.0,2022,8,3,12,15,0,7.0,22994
0,1659659400,1659668820,9420,720,2,57,2022,8,4,20,30,0,4.0,2022,8,4,22,7,0,5.0,22995
0,1659651000,1659657300,6300,545,1,59,2022,8,4,18,10,0,4.0,2022,8,4,19,55,0,4.0,22996
1,1659679140,1659693240,14100,1763,5,16,2022,8,4,23,59,0,6.0,2022,8,5,5,54,0,4.0,22997
1,1659662400,1659671220,8820,848,3,17,2022,8,4,18,20,0,7.0,2022,8,4,21,47,0,6.0,22998
0,1659610800,1659615720,4920,280,1,22,2022,8,4,7,0,0,4.0,2022,8,4,8,22,0,4.0,22999
1,1659732060,1659739320,7260,650,3,15,2022,8,5,14,41,0,6.0,2022,8,5,17,42,0,5.0,23000
1,1659749700,1659759360,9660,995,4,19,2022,8,5,20,35,0,5.0,2022,8,6,0,16,0,4.0,23001
0,1659712500,1659724800,12300,1383,4,0,2022,8,5,8,15,0,7.0,2022,8,5,13,40,0,5.0,23002
0,1659727680,1659732120,4440,233,1,26,2022,8,5,14,28,0,5.0,2022,8,5,15,42,0,5.0,23003
0,1659735720,1659746400,10680,1104,2,58,2022,8,5,17,42,0,4.0,2022,8,5,20,40,0,4.0,23004
0,1659691800,1659698760,6960,667,3,19,2022,8,5,5,30,0,4.0,2022,8,5,7,26,0,4.0,23005
0,1659826800,1659834060,7260,720,3,2,2022,8,6,18,0,0,5.0,2022,8,6,21,1,0,4.0,23006
0,1659813600,1659822120,8520,762,6,42,2022,8,6,15,20,0,4.0,2022,8,6,17,42,0,4.0,23007
0,1659778200,1659785160,6960,667,5,29,2022,8,6,5,30,0,4.0,2022,8,6,7,26,0,4.0,23008
0,1659909360,1659919560,10200,933,5,14,2022,8,7,16,56,0,5.0,2022,8,7,19,46,0,5.0,23009
0,1659892740,1659897060,4320,233,2,12,2022,8,7,12,19,0,5.0,2022,8,7,13,31,0,5.0,23010
0,1659870000,1659880740,10740,1104,2,59,2022,8,7,7,0,0,4.0,2022,8,7,9,59,0,4.0,23011
