Name,City,Country,IATA,ICAO,Latitude,Longitude,Altitude,Timezone,DST,Tz database time zone,Type,airport_id
Farquhar Airport,Farquhar,Seychelles,\N,FSFA,-10.1096,51.176102,10,4.0,U,Indian/Mahe,airport,970
Seychelles International Airport,Mahe,Seychelles,SEZ,FSIA,-4.67434,55.521801,10,4.0,U,Indian/Mahe,airport,971
Praslin Airport,Praslin,Seychelles,PRI,FSPP,-4.3192901611328125,55.69139862060547,10,4.0,U,Indian/Mahe,airport,972
Coetivy Airport,Coetivy,Seychelles,\N,FSSC,-7.13457,56.278198,10,4.0,U,Indian/Mahe,airport,973
Abeche Airport,Abeche,Chad,AEH,FTTC,13.847000122070312,20.84429931640625,1788,1.0,N,Africa/Ndjamena,airport,974
Moundou Airport,Moundou,Chad,MQQ,FTTD,8.624409675598145,16.071399688720707,1407,1.0,N,Africa/Ndjamena,airport,975
N'Djamena International Airport,N'djamena,Chad,NDJ,FTTJ,12.1337,15.034,968,1.0,N,Africa/Ndjamena,airport,976
Faya Largeau Airport,Faya-largeau,Chad,FYT,FTTY,17.91710090637207,19.111099243164062,771,1.0,N,Africa/Ndjamena,airport,977
Joshua Mqabuko Nkomo International Airport,Bulawayo,Zimbabwe,BUQ,FVBU,-20.017401,28.617901,4359,2.0,U,Africa/Harare,airport,978
Charles Prince Airport,Harare,Zimbabwe,\N,FVCP,-17.75160026550293,30.924699783325195,4845,2.0,U,Africa/Harare,airport,979
Buffalo Range Airport,Chiredzi,Zimbabwe,BFO,FVCZ,-21.008101,31.5786,1421,2.0,U,Africa/Harare,airport,980
Victoria Falls International Airport,Victoria Falls,Zimbabwe,VFA,FVFA,-18.09589958190918,25.839000701904297,3490,2.0,U,Africa/Harare,airport,981
Robert Gabriel Mugabe International Airport,Harare,Zimbabwe,HRE,FVHA,-17.931801,31.0928,4887,2.0,U,Africa/Harare,airport,982
Kariba International Airport,Kariba,Zimbabwe,KAB,FVKB,-16.519800186157227,28.88500022888184,1706,2.0,U,Africa/Harare,airport,983
Mutoko Airport,Mutoko,Zimbabwe,\N,FVMT,-17.431900024414062,32.18450164794922,3950,2.0,U,Africa/Harare,airport,984
Mutare Airport,Mutare,Zimbabwe,UTA,FVMU,-18.997499465942,32.627201080322,3410,2.0,U,Africa/Harare,airport,985
Masvingo International Airport,Masvingo,Zimbabwe,MVZ,FVMV,-20.055299758911133,30.859100341796875,3595,2.0,U,Africa/Harare,airport,986
Zvishavane Airport,Zvishavane,Zimbabwe,\N,FVSH,-20.289499282836918,30.08819961547852,3012,2.0,U,Africa/Harare,airport,987
Thornhill Air Base,Gwert,Zimbabwe,GWE,FVTL,-19.436399459838867,29.861900329589844,4680,2.0,U,Africa/Harare,airport,988
Hwange National Park Airport,Hwange National Park,Zimbabwe,HWN,FVWN,-18.62989997863769,27.020999908447266,3543,2.0,U,Africa/Harare,airport,989
Chileka International Airport,Blantyre,Malawi,BLZ,FWCL,-15.679100036621096,34.9739990234375,2555,2.0,U,Africa/Blantyre,airport,990
Karonga Airport,Karonga,Malawi,KGJ,FWKA,-9.953570365905762,33.893001556396484,1765,2.0,U,Africa/Blantyre,airport,991
Kasungu Airport,Kasungu,Malawi,KBQ,FWKG,-13.014599800109863,33.46860122680664,3470,2.0,U,Africa/Blantyre,airport,992
Lilongwe International Airport,Lilongwe,Malawi,LLW,FWKI,-13.7894001007,33.78099823,4035,2.0,U,Africa/Blantyre,airport,993
Mzuzu Airport,Mzuzu,Malawi,ZZU,FWUU,-11.444700241088867,34.01179885864258,4115,2.0,U,Africa/Blantyre,airport,994
Moshoeshoe I International Airport,Maseru,Lesotho,MSU,FXMM,-29.462299346923828,27.552499771118164,5348,2.0,U,Africa/Maseru,airport,995
Mejametalana Airbase,Maseru,Lesotho,\N,FXMU,-29.30410003662109,27.50349998474121,5105,2.0,U,Africa/Maseru,airport,996
Ndjili International Airport,Kinshasa,Congo (Kinshasa),FIH,FZAA,-4.38575,15.4446,1027,1.0,N,Africa/Kinshasa,airport,997
Ndolo Airport,Kinshasa,Congo (Kinshasa),NLO,FZAB,-4.32666015625,15.327500343323,915,1.0,N,Africa/Kinshasa,airport,998
Muanda Airport,Muanda,Congo (Kinshasa),MNB,FZAG,-5.9308600425720215,12.351799964904783,89,1.0,N,Africa/Kinshasa,airport,999
Kitona Base Airport,Kitona Base,Congo (Kinshasa),\N,FZAI,-5.918059825897218,12.447699546813965,394,1.0,N,Africa/Kinshasa,airport,1000
Bandundu Airport,Bandoundu,Congo (Kinshasa),FDU,FZBO,-3.3113200664520264,17.38170051574707,1063,1.0,N,Africa/Kinshasa,airport,1001
Kikwit Airport,Kikwit,Congo (Kinshasa),KKW,FZCA,-5.035769939422607,18.785600662231445,1572,1.0,N,Africa/Kinshasa,airport,1002
Mbandaka Airport,Mbandaka,Congo (Kinshasa),MDK,FZEA,0.0226000007242,18.2887001038,1040,1.0,N,Africa/Kinshasa,airport,1003
Gbadolite Airport,Gbadolite,Congo (Kinshasa),BDT,FZFD,4.253210067749023,20.97529983520508,1509,1.0,N,Africa/Kinshasa,airport,1004
Gemena Airport,Gemena,Congo (Kinshasa),GMA,FZFK,3.23536992073,19.7712993622,1378,1.0,N,Africa/Kinshasa,airport,1005
Kotakoli Airport,Kotakoli,Congo (Kinshasa),KLI,FZFP,4.157639980316162,21.65089988708496,1801,1.0,N,Africa/Kinshasa,airport,1006
Lisala Airport,Lisala,Congo (Kinshasa),LIQ,FZGA,2.17066,21.496901,1509,1.0,N,Africa/Kinshasa,airport,1007
Bangoka International Airport,Kisangani,Congo (Kinshasa),FKI,FZIC,0.4816389977929999,25.3379993439,1417,2.0,U,Africa/Lubumbashi,airport,1008
Matari Airport,Isiro,Congo (Kinshasa),IRP,FZJH,2.8276100158691406,27.58830070495605,2438,2.0,U,Africa/Lubumbashi,airport,1009
Bunia Airport,Bunia,Congo (Kinshasa),BUX,FZKA,1.5657199621200562,30.220800399780277,4045,2.0,U,Africa/Lubumbashi,airport,1010
Buta Zega Airport,Buta Zega,Congo (Kinshasa),BZU,FZKJ,2.818350076675415,24.79369926452637,1378,2.0,U,Africa/Lubumbashi,airport,1011
Bukavu Kavumu Airport,Bukavu/kavumu,Congo (Kinshasa),BKY,FZMA,-2.3089799880981445,28.808799743652344,5643,2.0,U,Africa/Lubumbashi,airport,1012
Goma International Airport,Goma,Congo (Kinshasa),GOM,FZNA,-1.670809984207153,29.23850059509277,5089,2.0,U,Africa/Kigali,airport,1013
Kindu Airport,Kindu,Congo (Kinshasa),KND,FZOA,-2.91917991638,25.9153995514,1630,2.0,U,Africa/Lubumbashi,airport,1014
Lubumbashi International Airport,Lubumashi,Congo (Kinshasa),FBM,FZQA,-11.5913000107,27.5308990479,4295,2.0,U,Africa/Lubumbashi,airport,1015
Kolwezi Airport,Kolwezi,Congo (Kinshasa),KWZ,FZQM,-10.765899658203123,25.505699157714844,5007,2.0,U,Africa/Lubumbashi,airport,1016
Kalemie Airport,Kalemie,Congo (Kinshasa),FMI,FZRF,-5.8755598068237305,29.25,2569,2.0,U,Africa/Lubumbashi,airport,1017
Kamina Base Airport,Kamina Base,Congo (Kinshasa),KMN,FZSA,-8.642020225524902,25.252899169921875,3543,2.0,U,Africa/Lubumbashi,airport,1018
Kananga Airport,Kananga,Congo (Kinshasa),KGA,FZUA,-5.90005016327,22.4692001343,2139,2.0,U,Africa/Lubumbashi,airport,1019
Mbuji Mayi Airport,Mbuji-mayi,Congo (Kinshasa),MJM,FZWA,-6.121240139010001,23.5690002441,2221,2.0,U,Africa/Lubumbashi,airport,1020
Modibo Keita International Airport,Bamako,Mali,BKO,GABS,12.5335,-7.94994,1247,0.0,N,Africa/Bamako,airport,1021
Gao Airport,Gao,Mali,GAQ,GAGO,16.24839973449707,-0.0054560001008212,870,0.0,N,Africa/Bamako,airport,1022
Kayes Dag Dag Airport,Kayes,Mali,KYS,GAKY,14.481200218200684,-11.404399871826172,164,0.0,N,Africa/Bamako,airport,1023
Mopti Airport,Mopti,Mali,MZI,GAMB,14.5128002167,-4.07955980301,906,0.0,N,Africa/Bamako,airport,1024
Timbuktu Airport,Tombouctou,Mali,TOM,GATB,16.730499267578125,-3.0075800418853764,863,0.0,N,Africa/Bamako,airport,1025
Tessalit Airport,Tessalit,Mali,\N,GATS,20.24300003051757,0.9773079752922058,1621,0.0,N,Africa/Bamako,airport,1026
Banjul International Airport,Banjul,Gambia,BJL,GBYD,13.338000297546388,-16.65220069885254,95,0.0,N,Africa/Banjul,airport,1027
Fuerteventura Airport,Fuerteventura,Spain,FUE,GCFV,28.452699661254886,-13.863800048828123,85,0.0,E,Atlantic/Canary,airport,1028
Hierro Airport,Hierro,Spain,VDE,GCHI,27.81480026245117,-17.887100219726562,103,0.0,E,Atlantic/Canary,airport,1029
La Palma Airport,Santa Cruz De La Palma,Spain,SPC,GCLA,28.626499,-17.7556,107,0.0,E,Atlantic/Canary,airport,1030
Gran Canaria Airport,Gran Canaria,Spain,LPA,GCLP,27.931900024414062,-15.38659954071045,78,0.0,E,Atlantic/Canary,airport,1031
Lanzarote Airport,Arrecife,Spain,ACE,GCRR,28.945499,-13.6052,46,0.0,E,Atlantic/Canary,airport,1032
Tenerife South Airport,Tenerife,Spain,TFS,GCTS,28.044500351,-16.5725002289,209,0.0,E,Atlantic/Canary,airport,1033
Tenerife Norte Airport,Tenerife,Spain,TFN,GCXO,28.4827003479,-16.341499328599998,2076,0.0,E,Atlantic/Canary,airport,1034
Melilla Airport,Melilla,Spain,MLN,GEML,35.279800415,-2.9562599659,156,1.0,E,Europe/Madrid,airport,1035
Lungi International Airport,Freetown,Sierra Leone,FNA,GFLL,8.616439999999999,-13.1955,84,0.0,N,Africa/Freetown,airport,1036
Cufar Airport,Cufar,Guinea-Bissau,\N,GGCF,11.2878999710083,-15.180500030517578,65,0.0,N,Africa/Bissau,airport,1037
Spriggs Payne Airport,Monrovia,Liberia,MLW,GLMR,6.289060115814209,-10.758700370788574,25,0.0,N,Africa/Monrovia,airport,1038
Roberts International Airport,Monrovia,Liberia,ROB,GLRB,6.23379,-10.3623,31,0.0,N,Africa/Monrovia,airport,1039
Al Massira Airport,Agadir,Morocco,AGA,GMAD,30.32500076293945,-9.41306972503662,250,0.0,N,Africa/Casablanca,airport,1040
Tan Tan Airport,Tan Tan,Morocco,TTA,GMAT,28.44820022583008,-11.161299705505373,653,0.0,N,Africa/Casablanca,airport,1041
Saïss Airport,Fes,Morocco,FEZ,GMFF,33.927299499499995,-4.977960109709999,1900,0.0,N,Africa/Casablanca,airport,1042
Ifrane Airport,Ifrane,Morocco,\N,GMFI,33.505298614501946,-5.152900218963623,5459,0.0,N,Africa/Casablanca,airport,1043
Moulay Ali Cherif Airport,Er-rachidia,Morocco,ERH,GMFK,31.9475002289,-4.39833021164,3428,0.0,N,Africa/Casablanca,airport,1044
Bassatine Airport,Meknes,Morocco,MEK,GMFM,33.879100799560554,-5.515120029449463,1890,0.0,N,Africa/Casablanca,airport,1045
Angads Airport,Oujda,Morocco,OUD,GMFO,34.78720092773437,-1.92399001121521,1535,0.0,N,Africa/Casablanca,airport,1046
Ben Slimane Airport,Ben Slimane,Morocco,GMD,GMMB,33.655399,-7.22145,627,0.0,N,Africa/Casablanca,airport,1047
Rabat-Salé Airport,Rabat,Morocco,RBA,GMME,34.051497999999995,-6.751519999999999,276,0.0,N,Africa/Casablanca,airport,1048
Mohammed V International Airport,Casablanca,Morocco,CMN,GMMN,33.36750030517578,-7.589970111846924,656,0.0,N,Africa/Casablanca,airport,1049
Menara Airport,Marrakech,Morocco,RAK,GMMX,31.6068992615,-8.036299705510002,1545,0.0,N,Africa/Casablanca,airport,1050
Kenitra Airport,Kentira,Morocco,NNA,GMMY,34.298900604248054,-6.5958800315856925,16,0.0,N,Africa/Casablanca,airport,1051
Ouarzazate Airport,Ouarzazate,Morocco,OZZ,GMMZ,30.9391002655,-6.909430027010001,3782,0.0,N,Africa/Casablanca,airport,1052
Cherif Al Idrissi Airport,Al Hociema,Morocco,AHU,GMTA,35.177101135253906,-3.83951997756958,95,0.0,N,Africa/Casablanca,airport,1053
Saniat R'mel Airport,Tetouan,Morocco,TTU,GMTN,35.594299316406,-5.320020198822,10,0.0,N,Africa/Casablanca,airport,1054
Ibn Batouta Airport,Tanger,Morocco,TNG,GMTT,35.726898193400004,-5.916890144349999,62,0.0,N,Africa/Casablanca,airport,1055
Ziguinchor Airport,Ziguinchor,Senegal,ZIG,GOGG,12.5556,-16.281799,75,0.0,N,Africa/Dakar,airport,1056
Cap Skirring Airport,Cap Skiring,Senegal,CSK,GOGS,12.39533,-16.748,52,0.0,N,Africa/Dakar,airport,1057
Kaolack Airport,Kaolack,Senegal,KLC,GOOK,14.146900177001951,-16.051300048828125,26,0.0,N,Africa/Dakar,airport,1058
Léopold Sédar Senghor International Airport,Dakar,Senegal,DKR,GOOY,14.739700317382812,-17.49020004272461,85,0.0,N,Africa/Dakar,airport,1059
Saint Louis Airport,St. Louis,Senegal,XLS,GOSS,16.050800323486328,-16.463199615478516,9,0.0,N,Africa/Dakar,airport,1060
Bakel Airport,Bakel,Senegal,BXE,GOTB,14.847299575805664,-12.468299865722654,98,0.0,N,Africa/Dakar,airport,1061
Kédougou Airport,Kedougou,Senegal,KGG,GOTK,12.57229995727539,-12.22029972076416,584,0.0,N,Africa/Dakar,airport,1062
Tambacounda Airport,Tambacounda,Senegal,TUD,GOTT,13.73680019378662,-13.65310001373291,161,0.0,N,Africa/Dakar,airport,1063
Aioun el Atrouss Airport,Aioun El Atrouss,Mauritania,AEO,GQNA,16.711299896240234,-9.637880325317385,951,0.0,N,Africa/Nouakchott,airport,1064
Tidjikja Airport,Tidjikja,Mauritania,TIY,GQND,18.57010078430176,-11.423500061035154,1363,0.0,N,Africa/Nouakchott,airport,1065
Kiffa Airport,Kiffa,Mauritania,KFA,GQNF,16.59000015258789,-11.406200408935549,424,0.0,N,Africa/Nouakchott,airport,1066
Néma Airport,Nema,Mauritania,EMN,GQNI,16.621999740600586,-7.3165998458862305,751,0.0,N,Africa/Nouakchott,airport,1067
Kaédi Airport,Kaedi,Mauritania,KED,GQNK,16.159500122070312,-13.50759983062744,66,0.0,N,Africa/Nouakchott,airport,1068
Nouakchott–Oumtounsy International Airport,Nouakschott,Mauritania,NKC,GQNO,18.31,-15.969722199999998,9,0.0,N,Africa/Nouakchott,airport,1069
Sélibaby Airport,Selibabi,Mauritania,SEY,GQNS,15.179699897766112,-12.207300186157228,219,0.0,N,Africa/Nouakchott,airport,1070
Atar International Airport,Atar,Mauritania,ATR,GQPA,20.506799697875977,-13.04319953918457,734,0.0,N,Africa/Nouakchott,airport,1071
Nouadhibou International Airport,Nouadhibou,Mauritania,NDB,GQPP,20.9330997467041,-17.030000686645508,24,0.0,N,Africa/Nouakchott,airport,1072
Bir Moghrein Airport,Bir Moghrein,Mauritania,\N,GQPT,25.2367000579834,-11.588700294494627,1206,0.0,N,Africa/Nouakchott,airport,1073
Fria Airport,Fira,Guinea,FIG,GUFA,10.350600242615,-13.569199562073,499,0.0,N,Africa/Conakry,airport,1074
Faranah Airport,Faranah,Guinea,FAA,GUFH,10.0354995728,-10.7698001862,1476,0.0,N,Africa/Conakry,airport,1075
Tata Airport,Labe,Guinea,LEK,GULB,11.326100349426,-12.286800384521,3396,0.0,N,Africa/Conakry,airport,1076
Amílcar Cabral International Airport,Amilcar Cabral,Cape Verde,SID,GVAC,16.7414,-22.9494,177,-1.0,U,Atlantic/Cape_Verde,airport,1077
Rabil Airport,Boa Vista,Cape Verde,BVC,GVBA,16.136499404907227,-22.88890075683593,69,-1.0,U,Atlantic/Cape_Verde,airport,1078
Maio Airport,Maio,Cape Verde,MMO,GVMA,15.15590000152588,-23.21369934082031,36,-1.0,U,Atlantic/Cape_Verde,airport,1079
Preguiça Airport,Sao Nocolau Island,Cape Verde,SNE,GVSN,16.58839988708496,-24.28470039367676,669,-1.0,U,Atlantic/Cape_Verde,airport,1080
São Pedro Airport,Sao Vicente Island,Cape Verde,VXE,GVSV,16.833200454711914,-25.05529975891113,66,-1.0,U,Atlantic/Cape_Verde,airport,1081
Addis Ababa Bole International Airport,Addis Ababa,Ethiopia,ADD,HAAB,8.97789001465,38.7993011475,7630,3.0,U,Africa/Addis_Ababa,airport,1082
Lideta Army Airport,Addis Ababa,Ethiopia,\N,HAAL,9.003685,38.725498,7749,3.0,U,Africa/Addis_Ababa,airport,1083
Arba Minch Airport,Arba Minch,Ethiopia,AMH,HAAM,6.0393900871276855,37.59049987792969,3901,3.0,U,Africa/Addis_Ababa,airport,1084
Axum Airport,Axum,Ethiopia,AXU,HAAX,14.14680004119873,38.77280044555664,6959,3.0,U,Africa/Addis_Ababa,airport,1085
Bahir Dar Airport,Bahar Dar,Ethiopia,BJR,HABD,11.608099937438965,37.32160186767578,5978,3.0,U,Africa/Addis_Ababa,airport,1086
Aba Tenna Dejazmach Yilma International Airport,Dire Dawa,Ethiopia,DIR,HADR,9.624699592590332,41.85419845581055,3827,3.0,U,Africa/Addis_Ababa,airport,1087
Gambella Airport,Gambella,Ethiopia,GMB,HAGM,8.12876033782959,34.563098907470696,1614,3.0,U,Africa/Addis_Ababa,airport,1088
Gonder Airport,Gondar,Ethiopia,GDQ,HAGN,12.51990032196045,37.43399810791016,6449,3.0,U,Africa/Addis_Ababa,airport,1089
Jimma Airport,Jimma,Ethiopia,JIM,HAJM,7.66609001159668,36.81660079956055,5500,3.0,U,Africa/Addis_Ababa,airport,1090
Lalibella Airport,Lalibella,Ethiopia,LLI,HALL,11.975000381469728,38.97999954223633,6506,3.0,U,Africa/Addis_Ababa,airport,1091
Mekele Airport,Makale,Ethiopia,MQX,HAMK,13.467399597167969,39.53350067138672,7396,3.0,U,Africa/Addis_Ababa,airport,1092
Asosa Airport,Asosa,Ethiopia,ASO,HASO,10.018500328063965,34.586299896240234,5100,3.0,U,Africa/Addis_Ababa,airport,1093
Bujumbura International Airport,Bujumbura,Burundi,BJM,HBBA,-3.3240199089050293,29.318500518798828,2582,2.0,U,Africa/Bujumbura,airport,1094
Egal International Airport,Hargeisa,Somalia,HGA,HCMH,9.518170356750488,44.08879852294922,4423,3.0,U,Africa/Mogadishu,airport,1095
Berbera Airport,Berbera,Somalia,BBO,HCMI,10.389200210571287,44.94110107421875,30,3.0,U,Africa/Mogadishu,airport,1096
Kisimayu Airport,Kismayu,Somalia,KMU,HCMK,-0.3773530125617981,42.45920181274414,49,3.0,U,Africa/Mogadishu,airport,1097
El Nouzha Airport,Alexandria,Egypt,ALY,HEAX,31.183900833129886,29.94890022277832,-6,2.0,U,Africa/Cairo,airport,1098
Abu Simbel Airport,Abu Simbel,Egypt,ABS,HEBL,22.3759994507,31.611700058,616,2.0,U,Africa/Cairo,airport,1099
Cairo International Airport,Cairo,Egypt,CAI,HECA,30.12190055847168,31.40559959411621,382,2.0,U,Africa/Cairo,airport,1100
Cairo West Airport,Cairo,Egypt,CWE,HECW,30.116399765,30.9153995514,550,2.0,U,Africa/Cairo,airport,1101
Hurghada International Airport,Hurghada,Egypt,HRG,HEGN,27.178300857543945,33.799400329589844,52,2.0,U,Africa/Cairo,airport,1102
El Gora Airport,El Gorah,Egypt,EGH,HEGR,31.068559000000004,34.129629,324,2.0,U,Africa/Cairo,airport,1103
Luxor International Airport,Luxor,Egypt,LXR,HELX,25.671,32.7066,294,2.0,U,Africa/Cairo,airport,1104
Mersa Matruh Airport,Mersa-matruh,Egypt,MUH,HEMM,31.3253993988,27.2217006683,94,2.0,U,Africa/Cairo,airport,1105
Port Said Airport,Port Said,Egypt,PSD,HEPS,31.27939987182617,32.240001678466804,8,2.0,U,Africa/Cairo,airport,1106
St Catherine International Airport,St. Catherine,Egypt,SKV,HESC,28.685300827,34.0625,4368,2.0,U,Africa/Cairo,airport,1107
Aswan International Airport,Aswan,Egypt,ASW,HESN,23.964399337800003,32.8199996948,662,2.0,U,Africa/Cairo,airport,1108
El Tor Airport,El-tor,Egypt,ELT,HETR,28.208999633789062,33.64550018310547,115,2.0,U,Africa/Cairo,airport,1109
Eldoret International Airport,Eldoret,Kenya,EDL,HKEL,0.4044579863548279,35.23889923095703,6941,3.0,U,Africa/Nairobi,airport,1110
Kakamega Airport,Kakamega,Kenya,GGM,HKKG,0.271342009306,34.787300109899995,5020,3.0,U,Africa/Nairobi,airport,1111
Kisumu Airport,Kisumu,Kenya,KIS,HKKI,-0.0861390009522438,34.72890090942383,3734,3.0,U,Africa/Nairobi,airport,1112
Kitale Airport,Kitale,Kenya,KTL,HKKT,0.9719889760017396,34.95859909057617,6070,3.0,U,Africa/Nairobi,airport,1113
Lodwar Airport,Lodwar,Kenya,LOK,HKLO,3.1219699382781982,35.608699798583984,1715,3.0,U,Africa/Nairobi,airport,1114
Manda Airstrip,Lamu,Kenya,LAU,HKLU,-2.252419948577881,40.91310119628906,20,3.0,U,Africa/Nairobi,airport,1115
Mombasa Moi International Airport,Mombasa,Kenya,MBA,HKMO,-4.034830093383788,39.594200134277344,200,3.0,U,Africa/Nairobi,airport,1116
Naivasha Airport,Naivasha,Kenya,\N,HKNV,-0.787953,36.433494,6380,3.0,U,Africa/Nairobi,airport,1117
Nairobi Wilson Airport,Nairobi,Kenya,WIL,HKNW,-1.321720004081726,36.81480026245117,5536,3.0,U,Africa/Nairobi,airport,1118
Moi Air Base,Nairobi,Kenya,\N,HKRE,-1.27726995945,36.8623008728,5336,3.0,U,Africa/Nairobi,airport,1119
Wajir Airport,Wajir,Kenya,WJR,HKWJ,1.73324,40.091599,770,3.0,U,Africa/Nairobi,airport,1120
Bu Attifel Airport,Buattifel,Libya,\N,HLFL,28.79540061950684,22.080900192260746,161,2.0,N,Africa/Tripoli,airport,1121
Warehouse 59e Airport,Giallo,Libya,\N,HLGL,28.63850021362305,21.4379997253418,325,2.0,N,Africa/Tripoli,airport,1122
Ghat Airport,Ghat,Libya,GHT,HLGT,25.1455993652,10.1426000595,2296,2.0,N,Africa/Tripoli,airport,1123
Kufra Airport,Kufra,Libya,AKF,HLKF,24.178699493408203,23.31399917602539,1367,2.0,N,Africa/Tripoli,airport,1124
Benina International Airport,Benghazi,Libya,BEN,HLLB,32.096801757799994,20.2695007324,433,2.0,N,Africa/Tripoli,airport,1125
Sabha Airport,Sebha,Libya,SEB,HLLS,26.98699951171875,14.47249984741211,1427,2.0,N,Africa/Tripoli,airport,1126
Tripoli International Airport,Tripoli,Libya,TIP,HLLT,32.6635017395,13.159000396700002,263,2.0,N,Africa/Tripoli,airport,1127
Marsa Brega Airport,Marsa Brega,Libya,LMQ,HLMB,30.37809944152832,19.57640075683593,50,2.0,N,Africa/Tripoli,airport,1128
Ras Lanuf Oil Airport,Ras Lanouf V 40,Libya,\N,HLNF,30.5,18.52720069885254,42,2.0,N,Africa/Tripoli,airport,1129
Hon Airport,Hon,Libya,HUQ,HLON,29.11009979248047,15.96560001373291,919,2.0,N,Africa/Tripoli,airport,1130
Dahra Airport,Dahra,Libya,\N,HLRA,29.47260093688965,17.934900283813477,1050,2.0,N,Africa/Tripoli,airport,1131
Ghadames East Airport,Ghadames,Libya,LTD,HLTD,30.15169906616211,9.715310096740724,1122,2.0,N,Africa/Tripoli,airport,1132
Zella 74 Airport,Zella 74,Libya,\N,HLZA,28.58989906311035,17.293899536132812,1085,2.0,N,Africa/Tripoli,airport,1133
Gisenyi Airport,Gisenyi,Rwanda,GYI,HRYG,-1.6771999597549438,29.258899688720703,5082,2.0,U,Africa/Kigali,airport,1134
Kigali International Airport,Kigali,Rwanda,KGL,HRYR,-1.96863,30.1395,4859,2.0,U,Africa/Kigali,airport,1135
Kamembe Airport,Kamembe,Rwanda,KME,HRZA,-2.462239980697632,28.907899856567383,5192,2.0,U,Africa/Kigali,airport,1136
Dongola Airport,Dongola,Sudan,DOG,HSDN,19.1539001465,30.4300994873,772,3.0,U,Africa/Khartoum,airport,1137
Damazin Airport,Damazin,Sudan,RSS,HSDZ,11.7859,34.3367,1582,3.0,U,Africa/Khartoum,airport,1138
El Fasher Airport,El Fasher,Sudan,ELF,HSFS,13.61489963531494,25.32460021972656,2393,3.0,U,Africa/Khartoum,airport,1139
Kassala Airport,Kassala,Sudan,KSL,HSKA,15.387499809265137,36.328800201416016,1671,3.0,U,Africa/Khartoum,airport,1140
