fareBasisCode,isBasicEconomy,isRefundable,isNonStop,seatsRemaining,booking_id,search_year,search_month,search_day
V3AHZNN1,False,False,False,2,18611,2022,7,10
MAA0PKEY,False,False,True,3,18612,2022,7,10
S3AGZNN1,False,False,False,7,18613,2022,7,10
TAA3AHEN,False,False,True,3,18614,2022,7,10
G3AJZNN1,False,False,True,7,18615,2022,7,10
WAA3PQEN,False,False,False,3,18616,2022,7,10
HAA0OHEN,False,False,False,3,18617,2022,7,10
R3AHZNN1,False,False,True,7,18618,2022,7,10
UA3NX0MC,False,False,False,9,18619,2022,7,10
UA3NA0MQ,False,False,True,6,18620,2022,7,10
MA0QA0MQ,False,False,False,9,18621,2022,7,10
V3AIZNN1,False,False,True,1,18622,2022,7,10
HA7OA0MQ,False,False,False,8,18623,2022,7,10
KA7OA0BC,True,False,False,9,18624,2022,7,10
WAA7AHEN,False,False,True,1,18625,2022,7,10
L0AIZNN1,False,False,False,6,18626,2022,7,10
L0AIZNN1,False,False,False,6,18627,2022,7,10
N7AHZNN1,False,False,False,7,18628,2022,7,10
MA0OA0MQ,False,False,False,9,18629,2022,7,10
V0AHZNN1,False,False,False,2,18630,2022,7,10
V0AHZNN1,False,False,False,2,18631,2022,7,10
M0AJZNN1,False,False,False,7,18632,2022,7,10
M0AJZNN1,False,False,False,7,18633,2022,7,10
G3AKZNN1,False,False,False,7,18634,2022,7,10
ZC7AUEL1,False,False,False,7,18635,2022,7,10
QAA0OFEN,False,False,False,4,18636,2022,7,10
VAA3PQEN,False,False,False,8,18637,2022,7,10
VAA3PQEN,False,False,False,8,18638,2022,7,10
MA7OA0MC,False,False,False,9,18639,2022,7,10
MA7OA0MC,False,False,False,9,18640,2022,7,10
S0AHZNN1,False,False,True,7,18641,2022,7,10
MA3OA0MC,False,False,False,5,18642,2022,7,10
MA3OA0MC,False,False,False,5,18643,2022,7,10
QAA0OKEN,False,False,False,9,18644,2022,7,10
KH3AUEY5,False,False,True,6,18645,2022,7,10
MH0OAJMN,False,False,False,5,18646,2022,7,10
MH0OAJMN,False,False,False,5,18647,2022,7,10
L0AIZNN1,False,False,False,7,18648,2022,7,10
Q7AHZNN3,False,False,False,7,18649,2022,7,10
MA3OA0MQ,False,False,False,9,18650,2022,7,10
MA3OA0MQ,False,False,False,9,18651,2022,7,10
TA7NX0ME,False,False,False,9,18652,2022,7,10
TA7NX0ME,False,False,False,9,18653,2022,7,10
MA0OA0MC,False,False,False,9,18654,2022,7,10
MUAKZNN1,False,False,False,7,18655,2022,7,10
M0AHZNN1,False,False,False,6,18656,2022,7,10
MA7OA0MC,False,False,False,6,18657,2022,7,10
KAUOA0MQ,False,False,False,1,18658,2022,7,10
QAA0OKEN,False,False,False,2,18659,2022,7,10
QAUNA0MC,False,False,False,4,18660,2022,7,10
V7AWZNN1,False,False,False,3,18661,2022,7,10
V7AWZNN1,False,False,False,3,18662,2022,7,10
SUAIZNN1,False,False,False,5,18663,2022,7,10
SUAIZNN1,False,False,False,5,18664,2022,7,10
V0AIZNN1,False,False,False,6,18665,2022,7,10
V0AIZNN1,False,False,False,6,18666,2022,7,10
S8AHZNN1,False,False,False,2,18667,2022,7,10
S8AHZNN1,False,False,False,2,18668,2022,7,10
S7AHZNN3,False,False,False,1,18669,2022,7,10
S7AHZNN3,False,False,False,1,18670,2022,7,10
GUAHZNN3,False,False,False,5,18671,2022,7,10
UAUNA0BQ,True,False,False,9,18672,2022,7,10
UAUNA0BQ,True,False,False,9,18673,2022,7,10
HAUOA0MC,False,False,False,8,18674,2022,7,10
QAA7AHEN,False,False,False,9,18675,2022,7,10
S8AGZNN1,False,False,False,7,18676,2022,7,10
S8AGZNN1,False,False,False,7,18677,2022,7,10
G7AIZNN1,False,False,False,4,18678,2022,7,10
G7AIZNN1,False,False,False,4,18679,2022,7,10
QAA0KKEN,False,False,False,3,18680,2022,7,10
Q8AGZNN1,False,False,False,4,18681,2022,7,10
WAA1JKEN,False,False,False,3,18682,2022,7,10
V3AKZNN1,False,False,False,2,18683,2022,7,10
HA3OA0MC,False,False,False,8,18684,2022,7,10
OVAHZNN1,False,False,True,2,18685,2022,7,10
UAA0OFEN,False,False,False,2,18686,2022,7,10
N7AHZNN3,False,False,False,7,18687,2022,7,10
G7AIZNN1,False,False,False,7,18688,2022,7,10
G7AIZNN1,False,False,False,7,18689,2022,7,10
OVAHZNN3,False,False,False,7,18690,2022,7,10
T21EXS2,False,False,True,4,18691,2022,7,10
QAA0AFEN,False,False,False,8,18692,2022,7,10
V7AWZNN1,False,False,True,7,18693,2022,7,10
LAVOA0MQ,False,False,True,1,18694,2022,7,10
O7AHZNB3,True,False,True,7,18695,2022,7,10
EAA0OFEN,False,False,False,8,18696,2022,7,10
WAA3AKEN,False,False,False,5,18697,2022,7,10
UAVOA0MQ,False,False,True,2,18698,2022,7,10
BA7OA0MQ,False,False,False,7,18699,2022,7,10
NUAIZNN1,False,False,False,1,18700,2022,7,10
NUAIZNN1,False,False,False,1,18701,2022,7,10
LAVOA0MQ,False,False,False,8,18702,2022,7,10
VAA3AKEN,False,False,False,3,18703,2022,7,10
VAA3AKEN,False,False,False,3,18704,2022,7,10
GVAHZNN1,False,False,False,7,18705,2022,7,10
GVAHZNN1,False,False,False,7,18706,2022,7,10
S8AIZNN1,False,False,False,7,18707,2022,7,10
S8AIZNN1,False,False,False,7,18708,2022,7,10
KAUOA0MQ,False,False,False,9,18709,2022,7,10
Y0N,False,False,False,9,18710,2022,7,10
Y0N,False,False,False,9,18711,2022,7,10
M0AWZNN1,False,False,False,4,18712,2022,7,10
KAVOA0MQ,False,False,False,9,18713,2022,7,10
HAA0OHEN,False,False,False,9,18714,2022,7,10
QAA3OKEN,False,False,False,4,18715,2022,7,10
QAA3OKEN,False,False,False,4,18716,2022,7,10
KA3OA0MQ,False,False,False,2,18717,2022,7,10
TAVNA0BC,True,False,False,9,18718,2022,7,10
MA3OA0MC,False,False,False,3,18719,2022,7,10
L7AZZNN1,False,False,False,7,18720,2022,7,10
L7AZZNN1,False,False,False,7,18721,2022,7,10
QAA0OKEN,False,False,False,9,18722,2022,7,10
V7AZZNN1,False,False,False,4,18723,2022,7,10
OVAIZNN3,False,False,False,1,18724,2022,7,10
OVAIZNN3,False,False,False,1,18725,2022,7,10
SL2QUEL1,False,False,True,7,18726,2022,7,10
G0AZZNN1,False,False,False,7,18727,2022,7,10
G0AZZNN1,False,False,False,7,18728,2022,7,10
TAA2AKES,False,False,True,9,18729,2022,7,10
OVAHZNN1,False,False,True,7,18730,2022,7,10
VUAJZNN1,False,False,False,2,18731,2022,7,10
VUAJZNN1,False,False,False,2,18732,2022,7,10
VUAZZNN1,False,False,False,7,18733,2022,7,10
VUAZZNN1,False,False,False,7,18734,2022,7,10
V0AIZNN1,False,False,False,7,18735,2022,7,10
V0AIZNN1,False,False,False,7,18736,2022,7,10
QVAIZSN3,False,False,False,5,18737,2022,7,10
QVAIZSN3,False,False,False,5,18738,2022,7,10
UAA4ADEN,False,False,False,3,18739,2022,7,10
QVAIZON3,False,False,False,7,18740,2022,7,10
QVAIZON3,False,False,False,7,18741,2022,7,10
QI2AUEY5,False,False,False,2,18742,2022,7,10
QAA0OKEN,False,False,False,5,18743,2022,7,10
QAA7JFEN,False,False,False,9,18744,2022,7,10
QAA7JFEN,False,False,False,9,18745,2022,7,10
UAUOA0BC,True,False,False,9,18746,2022,7,10
VAA2OQEN,False,False,True,3,18747,2022,7,10
GVAHZNN1,False,False,False,7,18748,2022,7,10
GVAHZNN1,False,False,False,7,18749,2022,7,10
LAVOA0MQ,False,False,False,9,18750,2022,7,10
UL2AUEL1,False,False,False,7,18751,2022,7,10
TAUTX0BC,True,False,True,9,18752,2022,7,10
UAA0OKEN,False,False,False,9,18753,2022,7,10
MH7OASMN,False,False,False,7,18754,2022,7,10
MA0OA0MC,False,False,False,9,18755,2022,7,10
VAA0AKEN,False,False,True,3,18756,2022,7,10
S3AHZNN1,False,False,False,7,18757,2022,7,10
S3AHZNN1,False,False,False,7,18758,2022,7,10
TAVOA0MQ,False,False,True,9,18759,2022,7,10
QAA2AKES,False,False,False,4,18760,2022,7,10
VAA3AKEN,False,False,False,9,18761,2022,7,10
S0AIZNN1,False,False,False,3,18762,2022,7,10
XAUNA0BC,True,False,False,9,18763,2022,7,10
VH7OAVMN,False,False,True,7,18764,2022,7,10
HA0OA0MC,False,False,False,9,18765,2022,7,10
NVAIZNN3,False,False,False,1,18766,2022,7,10
NVAIZNN3,False,False,False,1,18767,2022,7,10
MUAHZNN1,False,False,False,7,18768,2022,7,10
MUAHZNN1,False,False,False,7,18769,2022,7,10
KA7OA0MC,False,False,False,7,18770,2022,7,10
B8AIZNN1,False,False,False,7,18771,2022,7,10
SAA7JKEN,False,False,False,4,18772,2022,7,10
SAA7JKEN,False,False,False,4,18773,2022,7,10
GVAIZSN1,False,False,False,7,18774,2022,7,10
SAA7AKEN,False,False,False,9,18775,2022,7,10
VAA0AKEN,False,False,False,5,18776,2022,7,10
VAA3KKEN,False,False,False,5,18777,2022,7,10
LVAIZSN1,False,False,False,7,18778,2022,7,10
LVAIZSN1,False,False,False,7,18779,2022,7,10
UAVQA0BQ,True,False,False,9,18780,2022,7,10
UAVQA0BQ,True,False,False,9,18781,2022,7,10
QA0OX0MQ,False,False,True,3,18782,2022,7,10
KA0NA0MC,False,False,False,9,18783,2022,7,10
NVAHZNN1,False,False,False,7,18784,2022,7,10
NVAHZNN1,False,False,False,7,18785,2022,7,10
QAUOA0MC,False,False,False,5,18786,2022,7,10
QAUOA0MC,False,False,False,5,18787,2022,7,10
TAUOA0BG,True,False,False,9,18788,2022,7,10
S3AHZNN1,False,False,False,7,18789,2022,7,10
S3AHZNN1,False,False,False,7,18790,2022,7,10
UAA4AKEN,False,False,False,9,18791,2022,7,10
UAA4AKEN,False,False,False,9,18792,2022,7,10
XAVSA0BC,True,False,False,9,18793,2022,7,10
M0AKZNN1,False,False,False,7,18794,2022,7,10
M0AKZNN1,False,False,False,7,18795,2022,7,10
KAVTA0MC,False,False,False,6,18796,2022,7,10
QAA7AKEN,False,False,False,6,18797,2022,7,10
QAA0OHEN,False,False,False,9,18798,2022,7,10
QAA0OKEN,False,False,False,8,18799,2022,7,10
SAA2AKEN,False,False,False,9,18800,2022,7,10
SAA2AKEN,False,False,False,9,18801,2022,7,10
NVAHZNN3,False,False,True,7,18802,2022,7,10
SAA7JKEN,False,False,True,9,18803,2022,7,10
GVAHZNN1,False,False,False,3,18804,2022,7,10
TAVQA0BQ,True,False,False,9,18805,2022,7,10
TAVQA0BQ,True,False,False,9,18806,2022,7,10
XAVTA0BC,True,False,False,9,18807,2022,7,10
XAVTA0BC,True,False,False,9,18808,2022,7,10
NVAGZNN3,False,False,False,7,18809,2022,7,10
NVAGZNN3,False,False,False,7,18810,2022,7,10
LAUOA0BC,True,False,False,9,18811,2022,7,10
UAA0AFEN,False,False,False,9,18812,2022,7,10
UAA0AFEN,False,False,False,9,18813,2022,7,10
V7AJZNN1,False,False,False,7,18814,2022,7,10
V7AJZNN1,False,False,False,7,18815,2022,7,10
NVAGZNN3,False,False,False,7,18816,2022,7,10
NVAGZNN3,False,False,False,7,18817,2022,7,10
XAUOA0BG,True,False,True,9,18818,2022,7,10
MUAHZNN1,False,False,False,7,18819,2022,7,10
MUAHZNN1,False,False,False,7,18820,2022,7,10
S0AZZNN3,False,False,False,3,18821,2022,7,10
S0AZZNN3,False,False,False,3,18822,2022,7,10
Q7AUZNN3,False,False,False,6,18823,2022,7,10
Q7AUZNN3,False,False,False,6,18824,2022,7,10
V0AWZNN1,False,False,False,7,18825,2022,7,10
V0AWZNN1,False,False,False,7,18826,2022,7,10
SVAWZNN1,False,False,True,7,18827,2022,7,10
VAVNA0BG,True,False,False,9,18828,2022,7,10
VAVNA0BG,True,False,False,9,18829,2022,7,10
HAA0OKEN,False,False,False,2,18830,2022,7,10
UL4AUEL1,False,False,False,7,18831,2022,7,10
UL4AUEL1,False,False,False,7,18832,2022,7,10
SVAHZNN1,False,False,False,7,18833,2022,7,10
OVAHZNN3,False,False,False,1,18834,2022,7,10
OVAHZNN3,False,False,False,1,18835,2022,7,10
S3AHZNN1,False,False,False,3,18836,2022,7,10
S3AHZNN1,False,False,False,3,18837,2022,7,10
GUAIZNN1,False,False,False,7,18838,2022,7,10
GUAIZNN1,False,False,False,7,18839,2022,7,10
UAUNA0MC,False,False,False,1,18840,2022,7,10
UAUNA0MC,False,False,False,1,18841,2022,7,10
G7AWZNN1,False,False,False,7,18842,2022,7,10
NVAHZSN3,False,False,False,1,18843,2022,7,10
NVAHZSN3,False,False,False,1,18844,2022,7,10
OVAIZNN3,False,False,False,6,18845,2022,7,10
OVAIZNN3,False,False,False,6,18846,2022,7,10
OUAJZNN3,False,False,False,7,18847,2022,7,10
OVAHZNN1,False,False,True,7,18848,2022,7,10
QVAGZNN1,False,False,False,5,18849,2022,7,10
NL4AUEY5,False,False,True,7,18850,2022,7,10
WAA3AHEN,False,False,False,1,18851,2022,7,10
WAA3AHEN,False,False,False,1,18852,2022,7,10
KAA2JHBN,True,False,False,9,18853,2022,7,10
KAA2JHBN,True,False,False,9,18854,2022,7,10
VAA0PQEN,False,False,True,9,18855,2022,7,10
SVAHZSN1,False,False,False,6,18856,2022,7,10
SVAHZSN1,False,False,False,6,18857,2022,7,10
OVBUKNN3,False,False,False,7,18858,2022,7,10
OVBUKNN3,False,False,False,7,18859,2022,7,10
WAA2JFEN,False,False,True,9,18860,2022,7,10
WAA4OKEN,False,False,False,9,18861,2022,7,10
WAA4OKEN,False,False,False,9,18862,2022,7,10
WH3AUEL1,False,False,False,7,18863,2022,7,10
WH3AUEL1,False,False,False,7,18864,2022,7,10
SAA4OFBN,True,False,False,9,18865,2022,7,10
NVAIZNN1,False,False,True,7,18866,2022,7,10
LA7OA0BC,True,False,False,9,18867,2022,7,10
LA7OA0BC,True,False,False,9,18868,2022,7,10
GUAIZNN1,False,False,False,7,18869,2022,7,10
GUAIZNN1,False,False,False,7,18870,2022,7,10
MATOA0MC,False,False,False,9,18871,2022,7,10
MATOA0MC,False,False,False,9,18872,2022,7,10
G7AWZNN1,False,False,False,7,18873,2022,7,10
G7AWZNN1,False,False,False,7,18874,2022,7,10
O3BZZNN3,False,False,False,7,18875,2022,7,10
QAA0OKEN,False,False,False,9,18876,2022,7,10
QAA0OKEN,False,False,False,9,18877,2022,7,10
QVAIZNN3,False,False,True,7,18878,2022,7,10
SH2OASMN,False,False,False,2,18879,2022,7,10
SAA3AHBN,True,False,False,9,18880,2022,7,10
WAA1AKEN,False,False,False,2,18881,2022,7,10
WAA1AKEN,False,False,False,2,18882,2022,7,10
NVAHZSN3,False,False,True,7,18883,2022,7,10
SVAHZSN3,False,False,True,7,18884,2022,7,10
LAA4JHDN,False,False,False,4,18885,2022,7,10
HAA0OKEN,False,False,True,9,18886,2022,7,10
B0AJZNN1,False,False,True,7,18887,2022,7,10
NVAHZNN1,False,False,True,7,18888,2022,7,10
QVBHZNB3,True,False,False,7,18889,2022,7,10
NVAHZNB1,True,False,False,7,18890,2022,7,10
WAA1JFEN,False,False,False,1,18891,2022,7,10
WAA1JFEN,False,False,False,1,18892,2022,7,10
GVAHZNN1,False,False,False,7,18893,2022,7,10
QVAGZNN3,False,False,False,7,18894,2022,7,10
LAA4AKEN,False,False,False,9,18895,2022,7,10
N7AJZNN3,False,False,True,7,18896,2022,7,10
V7AWZNN1,False,False,False,7,18897,2022,7,10
V7AWZNN1,False,False,False,7,18898,2022,7,10
S0AHZNN1,False,False,False,7,18899,2022,7,11
S0AHZNN1,False,False,False,7,18900,2022,7,11
B0AHZNN1,False,False,True,7,18901,2022,7,11
VAA0AKEN,False,False,False,7,18902,2022,7,11
KA3OA0MQ,False,False,False,3,18903,2022,7,11
UA3SA0BC,True,False,False,9,18904,2022,7,11
V0AIZNN1,False,False,False,2,18905,2022,7,11
SAA3AHEN,False,False,False,9,18906,2022,7,11
N3AZZNN1,False,False,False,3,18907,2022,7,11
N3AZZNN1,False,False,False,3,18908,2022,7,11
HAA0JHEN,False,False,True,3,18909,2022,7,11
KA0NA0MC,False,False,False,2,18910,2022,7,11
KA0NA0MC,False,False,False,2,18911,2022,7,11
MA0OA0MQ,False,False,False,4,18912,2022,7,11
G3AGZNN1,False,False,False,7,18913,2022,7,11
G3AGZNN1,False,False,False,7,18914,2022,7,11
LA3NA0BQ,True,False,False,9,18915,2022,7,11
HAA0OFEN,False,False,False,3,18916,2022,7,11
M0APZNN1,False,False,True,7,18917,2022,7,11
HA0QA0MQ,False,False,False,9,18918,2022,7,11
HA0QA0MQ,False,False,False,9,18919,2022,7,11
G3AIZNN1,False,False,False,5,18920,2022,7,11
QAA0OKEN,False,False,False,9,18921,2022,7,11
WAA0OKEN,False,False,False,9,18922,2022,7,11
V3AIZNN1,False,False,False,2,18923,2022,7,11
V3AIZNN1,False,False,False,2,18924,2022,7,11
D03PXP6,False,False,False,4,18925,2022,7,11
G3AIZNN1,False,False,False,1,18926,2022,7,11
G3AIZNN1,False,False,False,1,18927,2022,7,11
QA7OA0MQ,False,False,False,5,18928,2022,7,11
V0AIZNN1,False,False,False,4,18929,2022,7,11
MA7OA0MC,False,False,False,3,18930,2022,7,11
V7AKZNN1,False,False,False,7,18931,2022,7,11
V7AKZNN1,False,False,False,7,18932,2022,7,11
Q7AGZNN1,False,False,False,6,18933,2022,7,11
Q7AGZNN1,False,False,False,6,18934,2022,7,11
V07PXP5,False,False,False,4,18935,2022,7,11
QA7QA0MQ,False,False,True,3,18936,2022,7,11
WH3AUEL1,False,False,False,7,18937,2022,7,11
KATOA0MC,False,False,False,4,18938,2022,7,11
S3AHZNN1,False,False,False,1,18939,2022,7,11
B7AHZNN1,False,False,False,2,18940,2022,7,11
L3AIZNN1,False,False,False,6,18941,2022,7,11
L3AIZNN1,False,False,False,6,18942,2022,7,11
KA7OA0MC,False,False,False,3,18943,2022,7,11
LA7QA0MQ,False,False,False,9,18944,2022,7,11
HA0OA0MC,False,False,False,9,18945,2022,7,11
QA7OA0MQ,False,False,False,2,18946,2022,7,11
G7AHZNN1,False,False,False,7,18947,2022,7,11
G7AHZNN1,False,False,False,7,18948,2022,7,11
MA0OA0MQ,False,False,False,3,18949,2022,7,11
UAA7AFEN,False,False,False,5,18950,2022,7,11
B0AZZNN1,False,False,True,7,18951,2022,7,11
WH7AUEL1,False,False,False,7,18952,2022,7,11
WH7AUEL1,False,False,False,7,18953,2022,7,11
K0AJZNN1,False,False,False,5,18954,2022,7,11
K0AJZNN1,False,False,False,5,18955,2022,7,11
LAUOA0BQ,True,False,False,9,18956,2022,7,11
V0AHZNN1,False,False,False,3,18957,2022,7,11
V0AHZNN1,False,False,False,3,18958,2022,7,11
N7AZZNN1,False,False,False,2,18959,2022,7,11
N7AZZNN1,False,False,False,2,18960,2022,7,11
QAA0OKEN,False,False,False,2,18961,2022,7,11
QAA0OKEN,False,False,False,2,18962,2022,7,11
LUAZZNN1,False,False,False,2,18963,2022,7,11
LUAZZNN1,False,False,False,2,18964,2022,7,11
VAA0AKEN,False,False,False,8,18965,2022,7,11
NUAHZNB3,True,False,True,7,18966,2022,7,11
QAA0OKEN,False,False,False,9,18967,2022,7,11
QAA0OKEN,False,False,False,9,18968,2022,7,11
ZUAHZNN3,False,False,True,7,18969,2022,7,11
QAA0AKEN,False,False,False,6,18970,2022,7,11
QUAIZNN1,False,False,False,6,18971,2022,7,11
QUAIZNN1,False,False,False,6,18972,2022,7,11
L7AZZNN1,False,False,False,2,18973,2022,7,11
SH7OAVMN,False,False,False,7,18974,2022,7,11
SH7OAVMN,False,False,False,7,18975,2022,7,11
V7AKZNN1,False,False,True,7,18976,2022,7,11
GUAHZNN1,False,False,True,7,18977,2022,7,11
V7AKZNN1,False,False,True,7,18978,2022,7,11
YA2AAN,False,False,False,7,18979,2022,7,11
YA2AAN,False,False,False,7,18980,2022,7,11
G0AJZNN1,False,False,True,7,18981,2022,7,11
QAA0OKEN,False,False,False,9,18982,2022,7,11
QAA0OKEN,False,False,False,9,18983,2022,7,11
QAA3OFEN,False,False,True,9,18984,2022,7,11
QAA0OKEN,False,False,False,9,18985,2022,7,11
QAA0OKEN,False,False,False,9,18986,2022,7,11
B7AJZNN1,False,False,True,7,18987,2022,7,11
UAA0OHEN,False,False,False,4,18988,2022,7,11
UAA0OHEN,False,False,False,4,18989,2022,7,11
MA0OA0MQ,False,False,False,9,18990,2022,7,11
BA0OA0MC,False,False,False,9,18991,2022,7,11
UAA7AQEN,False,False,True,1,18992,2022,7,11
KAUOA0MQ,False,False,True,9,18993,2022,7,11
B7AJZNN1,False,False,True,7,18994,2022,7,11
KH3AUEY5,False,False,False,7,18995,2022,7,11
UATNA0BQ,True,False,False,9,18996,2022,7,11
UATNA0BQ,True,False,False,9,18997,2022,7,11
G7AIZNN1,False,False,False,6,18998,2022,7,11
UAUOA0BQ,True,False,False,9,18999,2022,7,11
UAUOA0BQ,True,False,False,9,19000,2022,7,11
WAA1JKEN,False,False,True,9,19001,2022,7,11
L0AIZNN1,False,False,False,7,19002,2022,7,11
LH4OASMN,False,False,False,4,19003,2022,7,11
SAA4JKEN,False,False,False,2,19004,2022,7,11
SAA4JKEN,False,False,False,2,19005,2022,7,11
KATNA0MC,False,False,False,9,19006,2022,7,11
QVAHZNN1,False,False,False,7,19007,2022,7,11
QVAHZNN1,False,False,False,7,19008,2022,7,11
MAUOA0MC,False,False,False,9,19009,2022,7,11
MAUOA0MC,False,False,False,9,19010,2022,7,11
PVAZZNN3,False,False,True,7,19011,2022,7,11
VUAIZNN1,False,False,False,4,19012,2022,7,11
WAA3AHEN,False,False,False,6,19013,2022,7,11
G7APZNN1,False,False,False,7,19014,2022,7,11
KA7OA0MC,False,False,False,2,19015,2022,7,11
KA7OA0MC,False,False,False,2,19016,2022,7,11
KA0OA0MC,False,False,False,3,19017,2022,7,11
HAA2AKES,False,False,True,9,19018,2022,7,11
SUAHZNN3,False,False,False,7,19019,2022,7,11
NVAIZON3,False,False,False,7,19020,2022,7,11
NVAIZON3,False,False,False,7,19021,2022,7,11
VAA1PFBN,True,False,True,9,19022,2022,7,11
VAA3AKEN,False,False,False,4,19023,2022,7,11
QAA0OKEN,False,False,False,2,19024,2022,7,11
QAA7AFEN,False,False,True,9,19025,2022,7,11
VAVSA0BC,True,False,False,9,19026,2022,7,11
NVAHZNN3,False,False,False,3,19027,2022,7,11
NVAHZNN3,False,False,False,3,19028,2022,7,11
TA3NA0BQ,True,False,False,9,19029,2022,7,11
NVAIZON3,False,False,False,7,19030,2022,7,11
NVAIZON3,False,False,False,7,19031,2022,7,11
MVAHZNN1,False,False,True,7,19032,2022,7,11
LAG2AKES,False,False,True,9,19033,2022,7,11
L0AJZNN1,False,False,False,3,19034,2022,7,11
L0AJZNN1,False,False,False,3,19035,2022,7,11
SI4ABEL1,False,False,False,7,19036,2022,7,11
SVAJZNN3,False,False,True,1,19037,2022,7,11
TAVQA0BQ,True,False,True,9,19038,2022,7,11
VAA3JKEN,False,False,True,9,19039,2022,7,11
MA0OA0MC,False,False,False,9,19040,2022,7,11
L0AGZNN1,False,False,False,7,19041,2022,7,11
L0AGZNN1,False,False,False,7,19042,2022,7,11
VAA7AHEN,False,False,True,2,19043,2022,7,11
QA0NA0MC,False,False,False,2,19044,2022,7,11
QAUOA0MQ,False,False,False,9,19045,2022,7,11
QAUOA0MQ,False,False,False,9,19046,2022,7,11
UAUQA0MQ,False,False,True,9,19047,2022,7,11
HH0JUEY5,False,False,True,7,19048,2022,7,11
WAA4OKEN,False,False,False,4,19049,2022,7,11
EAA0OFEN,False,False,False,9,19050,2022,7,11
EAA0OFEN,False,False,False,9,19051,2022,7,11
QVAGZNN3,False,False,False,7,19052,2022,7,11
QVAGZNN3,False,False,False,7,19053,2022,7,11
KH3AUEY5,False,False,True,2,19054,2022,7,11
S7AJZNN3,False,False,False,7,19055,2022,7,11
S7AJZNN3,False,False,False,7,19056,2022,7,11
LAUOA0MG,False,False,False,8,19057,2022,7,11
VH4OASMN,False,False,False,7,19058,2022,7,11
VH4OASMN,False,False,False,7,19059,2022,7,11
SUAIZNN1,False,False,True,7,19060,2022,7,11
RH0QBEL1,False,False,True,7,19061,2022,7,11
V7AIZNN1,False,False,False,7,19062,2022,7,11
V7AIZNN1,False,False,False,7,19063,2022,7,11
N7AJZNN3,False,False,True,5,19064,2022,7,11
MA0OA0MQ,False,False,False,6,19065,2022,7,11
TAVOA0MQ,False,False,True,1,19066,2022,7,11
SVAJZNN3,False,False,True,7,19067,2022,7,11
QUAHZNN3,False,False,False,7,19068,2022,7,11
QUAHZNN3,False,False,False,7,19069,2022,7,11
QAA7AFEN,False,False,False,3,19070,2022,7,11
G7AHZNN1,False,False,False,2,19071,2022,7,11
SAA2AKEN,False,False,True,9,19072,2022,7,11
TAA2JFDN,False,False,False,9,19073,2022,7,11
WAA7AHEN,False,False,True,5,19074,2022,7,11
HA7TA0MC,False,False,True,9,19075,2022,7,11
QAA3JKEN,False,False,False,4,19076,2022,7,11
S21YXS2,False,False,True,4,19077,2022,7,11
SH2OASMN,False,False,False,7,19078,2022,7,11
SUAIZNN1,False,False,True,7,19079,2022,7,11
LAUOA0BC,True,False,False,9,19080,2022,7,11
LAUOA0BC,True,False,False,9,19081,2022,7,11
N0AKZNN3,False,False,False,7,19082,2022,7,11
N0AKZNN3,False,False,False,7,19083,2022,7,11
B7AZZNN1,False,False,True,7,19084,2022,7,11
QVAHZNN3,False,False,False,1,19085,2022,7,11
QVAGZNN3,False,False,False,7,19086,2022,7,11
QVAGZNN3,False,False,False,7,19087,2022,7,11
VH7OAVMN,False,False,False,6,19088,2022,7,11
VH7OAVMN,False,False,False,6,19089,2022,7,11
QVAGZNN3,False,False,False,3,19090,2022,7,11
KAVOA0MC,False,False,False,9,19091,2022,7,11
LAUOA0BC,True,False,False,9,19092,2022,7,11
LAUOA0BC,True,False,False,9,19093,2022,7,11
V0AIZNN1,False,False,False,7,19094,2022,7,11
V0AIZNN1,False,False,False,7,19095,2022,7,11
N7AHXNN3,False,False,False,2,19096,2022,7,11
N7AHXNN3,False,False,False,2,19097,2022,7,11
VAVNA0BC,True,False,False,9,19098,2022,7,11
KAVOA0MC,False,False,False,9,19099,2022,7,11
KA7OA0MG,False,False,False,6,19100,2022,7,11
KA7OA0MG,False,False,False,6,19101,2022,7,11
SAA4AFEN,False,False,False,5,19102,2022,7,11
LAA2AKEN,False,False,False,9,19103,2022,7,11
VVAHZNN1,False,False,False,7,19104,2022,7,11
VVAHZNN1,False,False,False,7,19105,2022,7,11
VRVNA0MF,False,False,False,4,19106,2022,7,11
WAA7AFEN,False,False,True,9,19107,2022,7,11
SAA2AFBN,True,False,True,9,19108,2022,7,11
OVAIZNN3,False,False,True,7,19109,2022,7,11
QUAZZNN3,False,False,False,6,19110,2022,7,11
WAA4AFBN,True,False,True,9,19111,2022,7,11
GUAIZNN1,False,False,False,4,19112,2022,7,11
GUAIZNN1,False,False,False,4,19113,2022,7,11
SUAIZNN3,False,False,True,7,19114,2022,7,11
ZI7AUEL1,False,False,False,7,19115,2022,7,11
ZI7AUEL1,False,False,False,7,19116,2022,7,11
VAVNA0MF,False,False,False,9,19117,2022,7,11
VAVNA0MF,False,False,False,9,19118,2022,7,11
WAA1JKEN,False,False,True,4,19119,2022,7,11
QAA0OKEN,False,False,False,7,19120,2022,7,11
XAUNA0BC,True,False,False,9,19121,2022,7,11
XAUNA0BC,True,False,False,9,19122,2022,7,11
QH2OASMN,False,False,False,7,19123,2022,7,11
QH2OASMN,False,False,False,7,19124,2022,7,11
QVAGZNN3,False,False,False,7,19125,2022,7,11
QVAGZNN3,False,False,False,7,19126,2022,7,11
